-0.080299996	0.023653219	0.036810208	0.019094491	-0.04696411	0.025812944	0.0910278	0.110752285	0.041879494	-0.036100294	-0.116863936	0.026228033	-0.078895696	-0.090180084	-0.008718298	-0.03878469
-0.014795697	0.045045663	0.042323068	-0.007980614	-0.025214419	0.0074790665	0.036262944	0.10445726	0.021673432	-0.007188508	-0.04968603	-0.047082145	-0.14590175	-0.09114379	-0.066040084	-0.09935203
0.08967606	-0.05781957	0.06816631	0.005414951	-0.009853184	0.04656861	0.08223723	0.15004383	-0.0025130534	-0.088557824	-0.041972622	-0.023859011	-0.19883732	-0.08176162	-0.07466542	-0.04245538
0.017416552	0.03043917	0.011638345	0.020941181	-0.046079222	-0.024335923	0.10359562	0.1169181	0.023723131	0.0025342167	-0.0093598785	0.028384749	-0.20770918	-0.05642454	-0.037823234	-0.12079061
-0.017429432	-0.018945208	0.027397277	0.018293802	-0.04463844	0.013999414	0.12319739	0.16913883	0.035140336	-0.100407705	-0.09268986	0.06613425	-0.13146351	-0.15407787	-0.05557527	-0.026772873
-0.0048707454	0.06611287	-0.0005957352	0.023277571	-0.017881176	0.046885252	0.04038745	0.075237125	0.04112926	-0.041850958	-0.07102573	0.018202553	-0.17484649	-0.09821955	0.028852204	-0.14836018
0.005277429	-0.060505196	0.023192244	-0.048829958	-0.033937477	0.017830007	0.035219934	0.0048729475	0.076905996	-0.10860698	-0.072944395	-0.018759452	-0.13821414	-0.15102203	-0.04113476	-0.07881202
-0.047391545	0.022900194	0.0059965556	-0.025128644	-0.0006038394	-0.046380863	0.047141332	0.0748515	0.009076401	-0.05509229	-0.045382604	-0.021950744	-0.21456133	-0.04114234	0.03224544	-0.13035634
0.02065967	0.031320065	0.06652738	-0.03400582	0.03938185	0.08931513	0.051455792	0.055059392	0.026123956	-0.007285352	-0.0159129	-0.017402139	-0.107546836	-0.12082023	-0.024490668	-0.09392493
0.017146474	0.016410913	0.009910537	-0.0073244893	-0.0557689	0.05661817	0.05704113	-0.008159059	-0.0012768849	-0.034335904	-0.08058518	-0.026769646	-0.07705019	-0.03282898	-0.052988097	-0.13499466
0.0052894377	0.025420384	0.089178436	0.019469522	-0.060580086	-0.020705514	0.059254345	0.066765666	-0.06444716	0.00078990223	-0.06611184	-0.057200637	-0.015533586	-0.13746506	-0.074614264	-0.051966805
0.025452487	0.034674834	0.058683913	0.023734584	0.0040384624	0.018778753	0.09364365	0.08432618	0.051522978	-0.048444606	-0.07867926	0.037337832	-0.03655043	-0.13756035	-0.0433167	-0.1530647
0.052877408	0.06530163	0.044943232	0.01189364	0.07244089	0.026506588	0.11721939	0.04991149	0.0025955318	0.050762277	-0.058478355	-0.059031293	-0.09001175	-0.045799986	0.01173419	-0.039663896
-0.03989279	0.024436839	0.10229631	-0.06125749	0.028597474	-0.0118391225	-0.044313457	0.03829636	-0.01065757	-0.021588553	0.044138275	0.061502196	-0.039996337	-0.13632885	-0.09021003	0.019564055
-0.010792167	-0.0028875768	0.011008213	0.01715055	-0.028834548	0.02234387	-0.043195356	0.08679322	-0.027475417	-0.14385623	-0.07704655	0.009898317	-0.19492348	-0.06781481	-0.10272542	-0.019188294
-0.040061552	7.935918e-06	0.11298823	-0.04055924	0.038190816	0.03332298	0.033435896	0.116835326	-0.030076424	0.00051788386	-0.114702746	0.0026483466	0.025055796	-0.048181325	-0.035116278	-0.0882019
-0.04332877	-0.011560783	0.029780716	0.0021239333	-0.012522903	-0.017822381	0.116985835	0.03289823	0.013108566	-0.06029626	-0.06425744	-0.06599833	-0.12796094	-0.0066134077	-0.02359593	-0.05548909
-0.00017109615	0.029338518	0.115395404	0.04604361	0.026569378	-0.03993545	-0.023905782	0.0069575007	0.029097859	0.0064441566	-0.096076444	0.076025195	0.006038956	-0.13648206	-0.06832417	-0.09723208
0.047563396	0.10074538	0.071529604	0.026099332	-0.06039369	-0.0488645	0.11913319	-0.036435694	0.06995151	0.0012956714	-0.034302093	-0.03050842	-0.06731832	-0.13811693	-0.051821165	-0.036098123
0.096565135	0.04142954	0.0848001	0.068345055	0.018407514	0.046309505	0.030277243	0.009622298	0.08507937	0.027242068	-0.07425239	0.015044892	-0.04837689	-0.13704549	-0.023751901	-0.083116986
0.02101374	-0.00832974	-0.023146344	-0.04022741	-0.022355998	-0.021369549	0.019163268	-0.024186833	0.028034735	-0.0324922	-0.0011968369	0.03579971	-0.13309816	-0.10525849	-0.008721732	-0.014586878
-0.014023718	0.018343842	-0.033678196	-0.080234334	0.050026085	0.0056732297	0.044355534	0.07625757	-0.17933322	0.099830106	-0.04825714	0.041939057	-0.10730117	-0.13746582	0.018526355	0.12946524
-0.04261516	-0.08800781	-0.0043671355	0.18243438	-0.065868795	0.0320569	0.08062342	0.012455541	0.011951411	0.024158416	-0.10894322	-0.087980926	-0.021151215	-0.06746204	-0.054280236	-0.06408292
-0.043129545	-0.00231537	0.012700718	0.022570828	0.052748483	-0.062936	-0.031313557	0.04249564	0.101201154	-0.07519452	0.07118231	-0.006761486	-0.021294435	0.006847302	-0.06915109	-0.038144413
0.024862483	-0.10112423	0.09027505	-0.020153446	-0.06543891	0.03653952	0.09734192	0.19685584	0.017503561	-0.095471635	0.018566152	0.07535388	-0.06296226	-0.0038552384	0.0017642584	-0.115699485
0.015617762	0.0059353625	-0.04080132	-0.0667702	-0.032912336	-0.042352654	0.11062854	-0.058455236	0.02338209	-0.07338393	-0.0106463125	-0.010196566	-0.097331665	-0.052982435	0.04862118	0.0066241343
-0.046155896	0.015912518	-0.07992569	0.08864462	0.0024634975	-0.011836252	0.050457202	0.05350683	-0.11067809	-0.11398235	0.043191124	-0.059277248	-0.20132618	-0.0714811	-0.0061090183	-0.1519971
-0.02179881	0.041669272	0.01629025	-0.046683542	-0.023551749	-0.063818574	-0.0025320882	0.09087918	0.10840548	-0.045199327	-0.027126716	0.010288123	-0.14281164	-0.060224794	0.031177718	0.06698912
0.012564123	-0.027414368	0.02403322	0.00049140287	0.015773684	0.020657945	0.068091005	0.08341536	-0.016632382	0.12812196	-0.06134205	0.028682949	0.058387883	-0.05550169	-0.03833463	-0.07768306
0.077460594	0.019969322	-0.017972775	-0.0064876196	0.045681413	0.032812487	0.13181834	0.091473795	0.06619765	-0.08118788	0.026173724	-0.033026446	-0.057646304	-0.092951626	-0.08591814	0.015530015
-0.017260736	0.011357067	0.11742888	-0.028716648	0.07748433	-0.026677622	0.073572256	0.11874729	-0.032511365	-0.10297341	-0.103662804	-0.0012870365	-0.094270915	-0.04499642	0.059550155	-0.11296227
-0.038884453	0.033881232	0.055430304	-0.03471682	-0.028020611	0.0070485864	0.12170642	0.09642332	-0.0879756	0.03179285	0.111914314	-0.039972253	-0.20770112	-0.056449946	-0.05679024	-0.06856645
-0.002865233	-0.04995262	-0.04888668	0.017131777	-0.002985963	-0.043493778	-0.09857683	0.08064249	-0.00461778	0.0032001587	0.10387001	0.019078335	-0.058340777	-0.08480148	0.030881869	-0.0129415775
0.048987567	0.02896646	0.09945752	-0.059063237	0.07063395	0.008319559	0.09302374	0.11755993	-0.004649845	-0.0782193	-0.13978179	-0.0053680055	-0.06569822	-0.064004324	0.0023474877	-0.010976026
0.006505732	-0.0010206953	-0.0039639445	0.03157032	-0.09185223	0.11492304	-0.010212769	0.031299412	-0.04759201	-0.087080136	0.018229408	-0.008243747	-0.031690124	-0.11121749	-0.022381213	-0.06896061
0.0020672136	-0.08377129	0.06792918	0.031560026	-0.05347369	-0.05707888	0.1321119	0.05364487	0.053630445	-0.0619473	-0.029470798	0.0031292164	-0.11144147	-0.073033415	-0.04609727	0.021166751
0.030346464	-0.011982339	0.09965177	-0.012465274	-0.048179235	0.03000639	0.16482875	-0.009140088	0.019027306	-0.06332805	0.06689655	-0.0047348198	0.021011163	-0.073879436	-0.15462616	-0.049920067
-0.050103176	0.006089526	0.034850426	0.09432127	0.03627687	-0.03918197	-0.065346695	0.023455348	0.032312807	-0.032410067	-0.09990165	0.009154277	-0.16733773	-0.04315905	0.059723437	0.0013432497
-0.026930507	0.01285427	0.049061272	-0.001809756	-0.027460225	0.124473065	0.040256556	0.17804363	0.019060727	-0.067320675	0.08402155	0.020419158	-0.099625446	-0.09695552	0.04996425	-0.13955662
0.015876535	0.027342863	-0.08766513	0.03353922	0.0025058354	-0.0078071365	0.118937016	0.065460466	-0.058578297	-0.07567698	-0.092885286	0.03620722	-0.057879895	-0.044001076	0.018885665	-0.12061702
-0.036680743	0.106180094	0.05234753	-0.020947957	0.0348696	-0.086269416	0.061301567	-0.016449176	-0.02042761	-0.112259746	-0.016104676	0.06292555	-0.10108908	-0.12692969	0.00072846725	-0.060769726
-0.0037939064	0.037573054	0.07905975	0.022103762	-0.07190441	-0.021787606	0.023667367	0.077644214	0.0026165228	0.017183475	0.040626884	0.028916208	-0.13520476	-0.06575516	-0.107578635	0.07739181
0.049874317	-0.00046008592	0.16182052	0.035930898	0.03160041	0.009285971	0.036517642	-0.025653843	-0.008477708	0.06629643	-0.2091327	-0.06185866	-0.035952836	-0.035903472	-0.06080606	-0.020279061
-0.0044314195	0.1043404	0.123370074	-0.090611756	0.13320349	0.03571907	-0.023219595	0.18861209	0.0014426977	0.047921866	-0.13772523	-0.010494637	-0.1853108	-0.119566835	-0.10879672	-0.039758507
-0.0012271181	-0.008381048	-0.0737375	-0.035595413	-0.049390607	-0.016599404	0.03183288	0.016462663	-0.026395228	-0.13354103	0.033080526	0.025158456	-0.005847044	-0.16686325	0.10815169	-0.050007027
